trade_no,symbol,direction,signal_type,confluence_score,entry_time,entry_price,stop_loss,take_profit,lot_size,exit_time,exit_price,exit_reason,pnl_usd,pnl_r,commission
25,XAUUSD,bullish,fvg_retest,75.0,2026-01-02 19:00:00+00:00,4326.639999999999,4318.54,4338.29,0.13,2026-01-02 20:00:00+00:00,4318.54,sl_hit,-105.2999999999929,-1.0,0.91
26,XAUUSD,bullish,fvg_retest,75.0,2026-01-05 02:45:00+00:00,4388.2,4379.68,4400.405,0.12,2026-01-05 03:00:00+00:00,4400.405,tp_hit,146.45999999999913,1.4325117370892728,0.84
27,XAUUSD,bullish,fvg_retest,75.0,2026-01-05 16:45:00+00:00,4429.92,4417.08,4448.73,0.08,2026-01-05 17:00:00+00:00,4448.73,tp_hit,150.47999999999593,1.4649532710279811,0.56
28,XAUUSD,bullish,fvg_retest,75.0,2026-01-05 17:45:00+00:00,4447.57,4429.74,4473.815,0.06,2026-01-06 03:00:00+00:00,4429.74,sl_hit,-106.97999999999956,-1.0,0.42
29,XAUUSD,bullish,fvg_retest,75.0,2026-01-06 03:45:00+00:00,4439.38,4429.74,4453.315,0.11,2026-01-06 04:00:00+00:00,4453.315,tp_hit,153.2849999999944,1.445539419087035,0.77
30,XAUUSD,bullish,fvg_retest,75.0,2026-01-06 04:15:00+00:00,4459.62,4443.12,4483.945,0.06,2026-01-06 12:00:00+00:00,4443.12,sl_hit,-99.0,-1.0,0.42
31,XAUUSD,bullish,fvg_retest,75.0,2026-01-06 12:15:00+00:00,4450.41,4443.12,4460.845,0.15,2026-01-06 13:30:00+00:00,4460.845,tp_hit,156.525000000006,1.4314128943759195,1.05
32,XAUUSD,bullish,fvg_retest,75.0,2026-01-06 13:45:00+00:00,4462.3,4452.82,4476.02,0.11,2026-01-06 16:30:00+00:00,4476.02,tp_hit,150.9200000000028,1.4472573839661993,0.77
33,XAUUSD,bullish,fvg_retest,75.0,2026-01-06 18:00:00+00:00,4478.599999999999,4473.11,4486.285,0.2,2026-01-06 18:00:00+00:00,4473.11,sl_hit,-109.79999999999563,-1.0,1.4000000000000001
34,XAUUSD,bullish,fvg_retest,75.0,2026-01-06 18:15:00+00:00,4478.96,4473.11,4487.485,0.18,2026-01-06 18:30:00+00:00,4487.485,tp_hit,153.44999999999345,1.4572649572648044,1.26
35,XAUUSD,bullish,fvg_retest,75.0,2026-01-06 22:30:00+00:00,4485.82,4483.53,4488.73,0.48,2026-01-06 22:30:00+00:00,4488.73,tp_hit,139.67999999999302,1.2707423580785593,3.36
36,XAUUSD,bullish,fvg_retest,75.0,2026-01-06 22:45:00+00:00,4490.0199999999995,4483.53,4499.23,0.17,2026-01-07 01:00:00+00:00,4499.23,tp_hit,156.57000000000062,1.4191063174114555,1.1900000000000002
37,XAUUSD,bullish,fvg_retest,75.0,2026-01-07 07:15:00+00:00,4466.09,4462.09,4471.64,0.28,2026-01-07 07:30:00+00:00,4462.09,sl_hit,-112.00000000000001,-1.0,1.9600000000000002
38,XAUUSD,bullish,fvg_retest,75.0,2026-01-07 08:00:00+00:00,4454.58,4443.12,4471.22,0.1,2026-01-07 08:45:00+00:00,4443.12,sl_hit,-114.60000000000036,-1.0,0.7000000000000001
39,XAUUSD,bullish,fvg_retest,75.0,2026-01-12 13:45:00+00:00,4592.21,4565.71,4631.46,0.04,2026-01-13 16:45:00+00:00,4631.46,tp_hit,157.0,1.4811320754716981,0.28
40,XAUUSD,bullish,ob_fvg,75.0,2026-01-14 14:30:00+00:00,4636.34,4617.78,4663.68,0.06,2026-01-14 16:30:00+00:00,4617.78,sl_hit,-111.36000000000239,-1.0,0.42
41,XAUUSD,bullish,ob_fvg,75.0,2026-01-14 18:00:00+00:00,4618.12,4610.36,4629.235,0.14,2026-01-14 18:45:00+00:00,4610.36,sl_hit,-108.64000000000307,-1.0,0.9800000000000001
42,XAUUSD,bullish,fvg_retest,75.0,2026-01-14 19:00:00+00:00,4617.2699999999995,4610.36,4627.185,0.16,2026-01-14 19:00:00+00:00,4610.36,sl_hit,-110.55999999999769,-1.0,1.12
43,XAUUSD,bullish,fvg_retest,70.0,2026-01-15 04:15:00+00:00,4614.22,4598.59,4637.165,0.07,2026-01-15 04:45:00+00:00,4598.59,sl_hit,-109.41000000000078,-1.0,0.49000000000000005
44,XAUUSD,bullish,fvg_retest,75.0,2026-01-15 16:45:00+00:00,4602.94,4599.71,4607.235,0.33,2026-01-15 16:45:00+00:00,4607.235,tp_hit,141.7350000000024,1.3297213622293045,2.31
45,XAUUSD,bullish,fvg_retest,75.0,2026-01-15 23:30:00+00:00,4614.44,4608.87,4622.195,0.19,2026-01-16 01:15:00+00:00,4608.87,sl_hit,-105.82999999999447,-1.0,1.33
46,XAUUSD,bullish,fvg_retest,75.0,2026-01-16 03:30:00+00:00,4606.429999999999,4599.71,4615.735,0.16,2026-01-16 03:45:00+00:00,4599.71,sl_hit,-107.51999999998954,-1.0,1.12
47,XAUUSD,bullish,fvg_retest,75.0,2026-01-16 05:15:00+00:00,4598.849999999999,4593.98,4605.63,0.22,2026-01-16 05:30:00+00:00,4593.98,sl_hit,-107.1399999999976,-1.0,1.54
48,XAUUSD,bullish,fvg_retest,70.0,2026-01-21 22:00:00+00:00,4781.48,4761.04,4811.69,0.05,2026-01-21 22:30:00+00:00,4811.69,tp_hit,151.05000000000018,1.4779843444227314,0.35000000000000003
49,XAUUSD,bullish,fvg_retest,70.0,2026-01-21 23:45:00+00:00,4835.2699999999995,4826.56,4847.835,0.12,2026-01-22 01:00:00+00:00,4826.56,sl_hit,-104.51999999998951,-1.0,0.84
50,XAUUSD,bullish,fvg_retest,70.0,2026-01-26 15:15:00+00:00,5080.32,5058.81,5112.085,0.05,2026-01-26 15:30:00+00:00,5058.81,sl_hit,-107.54999999999654,-1.0,0.35000000000000003
51,XAUUSD,bullish,fvg_retest,70.0,2026-01-26 16:15:00+00:00,5071.389999999999,5058.81,5089.76,0.08,2026-01-26 16:30:00+00:00,5089.76,tp_hit,146.9600000000064,1.4602543720192556,0.56
52,XAUUSD,bullish,fvg_retest,70.0,2026-01-26 18:45:00+00:00,5077.47,5072.95,5083.875,0.23,2026-01-26 18:45:00+00:00,5083.875,tp_hit,147.31499999999414,1.4170353982298953,1.61
53,XAUUSD,bullish,fvg_retest,70.0,2026-01-26 19:45:00+00:00,5102.45,5083.2,5130.825,0.06,2026-01-26 20:00:00+00:00,5083.2,sl_hit,-115.5,-1.0,0.42
54,XAUUSD,bullish,fvg_retest,70.0,2026-01-26 22:30:00+00:00,5056.72,5037.3,5084.75,0.05,2026-01-26 22:30:00+00:00,5037.3,sl_hit,-97.10000000000036,-1.0,0.35000000000000003
55,XAUUSD,bullish,fvg_retest,70.0,2026-01-27 01:00:00+00:00,5013.0599999999995,4988.07,5039.42,0.04,2026-01-27 01:00:00+00:00,5039.42,tp_hit,105.44000000000233,1.054821928771541,0.28
56,XAUUSD,bullish,fvg_retest,70.0,2026-01-27 01:30:00+00:00,5045.429999999999,5016.74,5087.965,0.04,2026-01-27 02:45:00+00:00,5016.74,sl_hit,-114.7599999999984,-1.0,0.28
57,XAUUSD,bullish,fvg_retest,70.0,2026-01-27 03:00:00+00:00,5032.98,5016.74,5056.765,0.06,2026-01-27 03:00:00+00:00,5056.765,tp_hit,142.71000000000458,1.46459359605918,0.42
58,XAUUSD,bullish,fvg_retest,70.0,2026-01-28 16:45:00+00:00,5279.44,5248.7,5324.95,0.03,2026-01-28 17:00:00+00:00,5248.7,sl_hit,-92.21999999999935,-1.0,0.21
59,XAUUSD,bullish,fvg_retest,70.0,2026-01-28 17:30:00+00:00,5269.7,5248.7,5301.05,0.05,2026-01-28 19:00:00+00:00,5301.05,tp_hit,156.75000000000182,1.4928571428571602,0.35000000000000003
60,XAUUSD,bullish,fvg_retest,70.0,2026-01-28 19:30:00+00:00,5302.91,5288.92,5323.12,0.08,2026-01-28 19:30:00+00:00,5288.92,sl_hit,-111.91999999999827,-1.0,0.56
61,XAUUSD,bullish,fvg_retest,70.0,2026-01-29 03:30:00+00:00,5507.62,5474.81,5556.61,0.03,2026-01-29 06:30:00+00:00,5556.61,tp_hit,146.96999999999935,1.4931423346540853,0.21
62,XAUUSD,bullish,fvg_retest,70.0,2026-01-29 11:00:00+00:00,5509.96,5474.81,5562.285,0.03,2026-01-29 13:00:00+00:00,5474.81,sl_hit,-105.44999999999891,-1.0,0.21
63,XAUUSD,bullish,fvg_retest,75.0,2026-02-02 03:30:00+00:00,4697.55,4695.84,4699.59,0.62,2026-02-02 03:30:00+00:00,4695.84,sl_hit,-106.02000000000224,-1.0,4.34
64,XAUUSD,bullish,fvg_retest,75.0,2026-02-02 04:00:00+00:00,4737.84,4696.9,4798.75,0.03,2026-02-02 05:00:00+00:00,4696.9,sl_hit,-122.82000000000153,-1.0,0.21
65,XAUUSD,bullish,fvg_retest,75.0,2026-02-02 06:15:00+00:00,4662.22,4598.18,4757.655,0.02,2026-02-02 07:30:00+00:00,4598.18,sl_hit,-128.07999999999993,-1.0,0.14
66,XAUUSD,bullish,fvg_retest,75.0,2026-02-03 01:30:00+00:00,4738.25,4672.49,4836.915,0.02,2026-02-03 03:15:00+00:00,4836.915,tp_hit,197.32999999999993,1.5003801703162962,0.14
67,XAUUSD,bullish,fvg_retest,75.0,2026-02-03 06:00:00+00:00,4809.46,4780.31,4852.735,0.04,2026-02-03 08:15:00+00:00,4852.735,tp_hit,173.09999999999854,1.4845626072041227,0.28
68,XAUUSD,bullish,fvg_retest,75.0,2026-02-03 08:30:00+00:00,4871.7,4830.22,4933.52,0.03,2026-02-03 09:30:00+00:00,4933.52,tp_hit,185.46000000000186,1.4903567984571184,0.21
69,XAUUSD,bullish,fvg_retest,75.0,2026-02-09 04:15:00+00:00,4997.48,4965.88,5044.405,0.03,2026-02-09 08:00:00+00:00,5044.405,tp_hit,140.77500000000055,1.484968354430411,0.21
70,XAUUSD,bullish,fvg_retest,75.0,2026-02-09 10:30:00+00:00,5025.97,5012.74,5045.34,0.08,2026-02-09 11:30:00+00:00,5012.74,sl_hit,-105.84000000000377,-1.0,0.56
